"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000838670","5.64.15","67","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000838670","5.64.15","58","","","","0"
"2009","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","617","","","","0"
"2010","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","579","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","489","","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","545","","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","459","","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","539","","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","682","","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","614","","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","627","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","632","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total cleared","Number","223","units","0","v70042623","5.64.4","608","","","","0"
"2009","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","245","","","","0"
"2010","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","248","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","214","","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","226","","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","210","","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","241","","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","362","","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","278","","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","296","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","328","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v70042628","5.64.9","444","","","","0"
"2009","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","91","","","","0"
"2010","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","67","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","68","","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","86","","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","101","","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","76","","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","79","","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","69","","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","49","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","56","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v70042630","5.64.11","38","","","","0"
"2009","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","145","","","","0"
"2010","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","116","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","92","","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","55","","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","68","","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","80","","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","63","","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","75","","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","59","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","36","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v70042632","5.64.13","16","","","","0"
"2009","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1043","","","","0"
"2010","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","932","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1092","","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1029","","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","721","","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","859","","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1062","","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1290","","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1363","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1436","","","","0"
"2019","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v70044818","5.225.1","1152","","","","0"
"2011","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2012","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2013","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2014","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2015","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2016","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","","..","","","0"
"2017","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","27","","","","0"
"2018","Brandon, Manitoba, municipal [46005]","46005","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000838984","5.225.15","23","","","","0"
