"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v69380302","200.4.9","10993","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v69380302","200.4.9","11030","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v69380302","200.4.9","11180","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v69380302","200.4.9","11607","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1979","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1870","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1796","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1535","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1323","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1211","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1116","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1242","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1308","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1044","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v69380304","200.4.11","1147","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","542","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","669","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","444","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","353","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","333","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","167","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","332","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","393","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","625","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","407","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v69380306","200.4.13","480","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","80064","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","74678","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","72450","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","68703","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","66112","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","63567","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","63102","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","66430","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","72345","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","84809","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Actual incidents","Number","223","units","0","v69381120","200.64.1","87275","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","","..","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","561","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","382","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000300430","200.64.15","270","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","16314","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","15216","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","12781","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","13465","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","14553","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","15666","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","16290","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","15850","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","15109","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","14965","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total cleared","Number","223","units","0","v69381123","200.64.4","15607","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","10252","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","8951","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","9056","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","9360","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","10054","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","9479","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","8268","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","8274","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","8292","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","7963","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v69381128","200.64.9","8321","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","1418","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","1105","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","1004","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","988","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","832","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","745","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","776","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","667","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","726","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","597","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v69381130","200.64.11","456","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1152","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","752","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","592","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","391","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","507","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1322","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1651","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1748","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1791","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1445","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v69381132","200.64.13","1414","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","10280","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","9381","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","8170","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","7329","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","7404","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","8231","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","8616","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","9755","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","10581","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","10837","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v69383318","200.225.1","11641","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","","..","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","67","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","41","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000300744","200.225.15","42","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","9180","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","8301","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","6924","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","6352","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","6683","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","7300","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","7522","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","8517","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","9171","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","8900","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v69383321","200.225.4","9566","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","7295","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","6575","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","5522","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","5034","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","5666","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","5964","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","6311","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","7116","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","7452","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","7434","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v69383326","200.225.9","7947","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","973","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","879","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","664","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","536","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","488","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","499","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","455","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","553","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","507","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","403","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v69383328","200.225.11","390","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","77","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","45","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","31","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","15","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","27","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","101","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","106","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","116","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","155","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","108","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v69383330","200.225.13","95","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","2447","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","2498","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","2522","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","2538","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","2080","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1760","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1719","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1768","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1672","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1516","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v69382268","200.148.1","1594","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","","..","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","2","","","","0"
"2018","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","0","","","","0"
"2019","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000300594","200.148.15","3","","","","0"
"2009","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","2392","","","","0"
"2010","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","2419","","","","0"
"2011","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","2433","","","","0"
"2012","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","2473","","","","0"
"2013","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","2010","","","","0"
"2014","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","1681","","","","0"
"2015","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","1669","","","","0"
"2016","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","1682","","","","0"
"2017","Toronto, Ontario, municipal [35304]","35304","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v69382271","200.148.4","1576","","","","0"
