"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","330","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","265","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","253","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","3244","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","3011","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","3813","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","3312","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2745","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2288","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2122","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2267","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2434","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2351","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total cleared","Number","223","units","0","v68032923","107.64.4","2135","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1648","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1551","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1695","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1756","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1504","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1241","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1262","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1183","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1240","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1219","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68032928","107.64.9","1087","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","422","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","305","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","422","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","404","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","308","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","227","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","220","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","209","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","220","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","206","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68032930","107.64.11","195","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","391","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","304","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","702","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","364","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","293","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","178","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","189","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","272","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","310","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","343","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68032932","107.64.13","237","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","1011","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","1033","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","1226","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","1913","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2158","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2103","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2087","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2631","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","3593","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2981","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68035118","107.225.1","2920","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000692520","107.225.15","","..","","","0"
